date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,importance,home_elo_before,away_elo_before,home_elo_after,away_elo_after
1996-06-01,Namibia,Mozambique,2,0,FIFA World Cup qualification,Windhoek,Namibia,False,2.5,989.2584657215392,984.0167538824362,990.4958937626122,982.7793258413632
1996-06-02,Venezuela,Chile,1,1,FIFA World Cup qualification,Barinas,Venezuela,False,2.5,924.8967133908566,989.9743243782668,925.0519974603218,989.8190403088016
1996-06-02,Uruguay,Paraguay,0,2,FIFA World Cup qualification,Montevideo,Uruguay,False,2.5,1070.5834819243191,1006.2870512257444,1069.1800429629704,1007.6904901870931
1996-06-02,Trinidad and Tobago,Martinique,2,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False,1.0,1013.6803501739902,1010.7327811689381,1014.1775222756222,1010.2356090673061
1996-06-02,Togo,Senegal,2,1,FIFA World Cup qualification,Lomé,Togo,False,2.5,980.354481797013,1009.4072381397685,981.6740934959305,1008.0876264408511
1996-06-02,Eswatini,Gabon,0,1,FIFA World Cup qualification,Mbabane,Swaziland,False,2.5,988.1226055786193,992.679785125332,986.883535814289,993.9188548896624
1996-06-02,Serbia,Malta,6,0,FIFA World Cup qualification,Belgrade,FR Yugoslavia,False,2.5,1002.3546273976341,910.831862740979,1003.3873368870961,909.7991532515169
1996-06-02,San Marino,Wales,0,5,FIFA World Cup qualification,Serravalle,San Marino,False,2.5,967.399484511156,973.7567763474203,966.1647318855154,974.9915289730609
1996-06-02,Russia,Poland,2,0,Friendly,Moscow,Russia,False,1.0,1099.472585635323,1036.6877327643344,1099.9126389273256,1036.2476794723318
1996-06-02,Peru,Colombia,1,1,FIFA World Cup qualification,Lima,Peru,False,2.5,964.8300833616656,987.831649520329,964.8852174240211,987.7765154579736
1996-06-02,Norway,Azerbaijan,5,0,FIFA World Cup qualification,Oslo,Norway,False,2.5,963.2153808516363,989.2125046839452,964.5276839629753,987.9002015726062
1996-06-02,Rwanda,Tunisia,1,3,FIFA World Cup qualification,Kigali,Rwanda,False,2.5,996.7054663449478,1009.4124878299028,995.485938429747,1010.6320157451037
1996-06-02,Madagascar,Zimbabwe,1,2,FIFA World Cup qualification,Antananarivo,Madagascar,False,2.5,1007.9260441027787,1009.8767566513955,1006.6807229159645,1011.1220778382097
1996-06-02,Kenya,Algeria,3,1,FIFA World Cup qualification,Nairobi,Kenya,False,2.5,994.7538127187552,1040.2457656381964,996.1126500611706,1038.886928295781
1996-06-02,Republic of Ireland,Croatia,2,2,Friendly,Dublin,Republic of Ireland,False,1.0,1003.4113186608464,1013.7457040683338,1003.4212322788719,1013.7357904503083
1996-06-02,Finland,Turkey,1,2,Friendly,Helsinki,Finland,False,1.0,897.3516486133016,962.7099866041805,896.9140273992921,963.14760781819
1996-06-02,Ecuador,Argentina,2,0,FIFA World Cup qualification,Quito,Ecuador,False,2.5,919.8475014167042,1129.9875850463252,921.575878611555,1128.2592078514742
1996-06-02,Denmark,Ghana,1,0,Friendly,Copenhagen,Denmark,False,1.0,1028.7042551105865,1058.8133844923989,1029.2331100269132,1058.2845295760721
1996-06-02,Congo,Ivory Coast,2,0,FIFA World Cup qualification,Brazzaville,Congo,False,2.5,986.0008405622218,1044.4962965137836,987.3905572021699,1043.1065798738355
1996-06-02,Burundi,Sierra Leone,1,0,FIFA World Cup qualification,Bujumbura,Burundi,False,2.5,995.6746176753521,993.0201834276768,996.9182510004819,991.776550102547
1996-06-02,Bulgaria,United Arab Emirates,4,1,Friendly,Sofia,Bulgaria,False,1.0,1003.1688952041337,1001.8279684583488,1003.6676087078329,1001.3292549546496
1996-06-02,Belize,Panama,1,2,FIFA World Cup qualification,Belize City,Belize,False,2.5,998.528551857104,967.3539495135693,997.2038678166815,968.6786335539919
1996-06-02,Mauritius,DR Congo,1,5,FIFA World Cup qualification,Curepipe,Mauritius,False,2.5,981.7165680806472,1011.3553299080028,980.537580881673,1012.534317106977
1996-06-03,Oman,Bahrain,3,0,Friendly,Muscat,Oman,False,1.0,972.1735082489142,984.6353262212489,972.6854619691435,984.1233725010196
1996-06-03,Cuba,Suriname,4,0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True,1.0,992.8963562284782,1003.7939610711783,993.4068099809091,1003.2835073187474
1996-06-04,Germany,Liechtenstein,9,1,Friendly,Mannheim,Germany,False,1.0,1153.9323744853418,985.0606299715264,1154.275799240231,984.7172052166374
1996-06-04,Netherlands,Republic of Ireland,3,1,Friendly,Rotterdam,Netherlands,False,1.0,1077.630977905959,1003.4212322788719,1078.0602576392878,1002.9919525455431
1996-06-05,Canada,Costa Rica,0,1,Friendly,Toronto,Canada,False,1.0,993.3126202483214,1035.8630208946172,992.8533530771681,1036.3222880657704
1996-06-05,France,Armenia,2,0,Friendly,Villeneuve-d'Ascq,France,False,1.0,1055.5361650104219,991.6474908644526,1055.9751747740816,991.2084811007929
1996-06-05,Iceland,Cyprus,2,1,Friendly,Akranes,Iceland,False,1.0,946.7381916551564,898.757491791183,947.1922880929964,898.303395353343
1996-06-05,Martinique,Suriname,1,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True,1.0,1010.2356090673061,1003.2835073187474,1010.2289395438135,1003.29017684224
1996-06-07,Trinidad and Tobago,Cuba,2,0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False,1.0,1014.1775222756222,993.4068099809091,1014.6576051816872,992.926727074844
1996-06-08,England,Switzerland,1,1,UEFA Euro,London,England,False,3.5,1119.3889877406302,972.9093721451984,1118.9096743103225,973.3886855755061
1996-06-08,Mexico,Bolivia,1,0,USA Cup,Dallas,United States,True,1.0,1076.980280392842,935.0491480055861,1077.3473797636334,934.6820486347946
1996-06-08,Tanzania,Ghana,0,0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,2.5,969.6989504536994,1058.2845295760721,969.909402301686,1058.0740777280855
1996-06-09,United States,Republic of Ireland,2,1,USA Cup,Foxborough,United States,False,1.0,987.9055001590704,1002.9919525455431,988.4199702174894,1002.477482487124
1996-06-09,Spain,Bulgaria,1,1,UEFA Euro,Leeds,England,True,3.5,1079.1159157805855,1003.6676087078329,1078.8643204164787,1003.9192040719397
1996-06-09,Nigeria,Togo,1,3,Friendly,Lagos,Nigeria,False,1.0,1053.3213400516397,981.6740934959305,1052.7530307475636,982.2424028000066
1996-06-09,Panama,Belize,4,1,FIFA World Cup qualification,Panama City,Panama,False,2.5,968.6786335539919,997.2038678166815,969.996983830741,995.8855175399324
1996-06-09,Ivory Coast,Burkina Faso,1,1,Friendly,Abidjan,Ivory Coast,False,1.0,1043.1065798738355,981.1218863091553,1043.047389950776,981.1810762322147
1996-06-09,Germany,Czech Republic,2,0,UEFA Euro,Manchester,England,True,3.5,1154.275799240231,1008.1508427411395,1155.5475875977222,1006.8790543836483
1996-06-09,Denmark,Portugal,1,1,UEFA Euro,Sheffield,England,True,3.5,1029.2331100269132,1030.650545873348,1029.2378696748754,1030.6457862253858
1996-06-09,Lebanon,Kuwait,3,5,AFC Asian Cup qualification,Beirut,Lebanon,False,2.5,998.2073802425109,1035.5624065777304,997.0468241240328,1036.7229626962085
1996-06-10,Iran,Nepal,8,0,AFC Asian Cup qualification,Tehran,Iran,False,2.5,1056.8065646439366,973.168457627241,1057.8576611811566,972.117361090021
1996-06-10,Netherlands,Scotland,0,0,UEFA Euro,Birmingham,England,True,3.5,1078.0602576392878,1044.3644125368994,1077.9472665347892,1044.477403641398
1996-06-10,Romania,France,0,1,UEFA Euro,Newcastle,England,True,3.5,1037.5999367434438,1055.9751747740816,1035.911614071046,1057.6634974464794
1996-06-10,Sri Lanka,Oman,0,3,AFC Asian Cup qualification,Tehran,Iran,True,2.5,970.6505247644914,972.6854619691435,969.4054055897618,973.930581143873
1996-06-11,Italy,Russia,2,1,UEFA Euro,Liverpool,England,True,3.5,1130.030744168726,1099.9126389273256,1131.6797219216255,1098.263661174426
1996-06-11,Turkey,Croatia,0,1,UEFA Euro,Nottingham,England,True,3.5,963.14760781819,1013.7357904503083,961.5669481906941,1015.3164500778041
1996-06-12,United States,Bolivia,0,2,USA Cup,"Washington, D.C.",United States,False,1.0,988.4199702174894,934.6820486347946,987.8685954434985,935.2334234087855
1996-06-12,Tanzania,Sudan,0,0,Friendly,Dar es Salaam,Tanzania,False,1.0,969.909402301686,997.6275756442144,969.9359703600502,997.6010075858502
1996-06-12,Nepal,Oman,0,7,AFC Asian Cup qualification,Tehran,Iran,True,2.5,972.117361090021,973.930581143873,970.8717101281665,975.1762321057275
1996-06-12,Iran,Sri Lanka,7,0,AFC Asian Cup qualification,Tehran,Iran,False,2.5,1057.8576611811566,969.4054055897618,1058.8975200621694,968.3655467087491
1996-06-12,Mexico,Republic of Ireland,2,2,USA Cup,East Rutherford,United States,True,1.0,1077.3473797636334,1002.477482487124,1077.276038922648,1002.5488233281095
1996-06-13,Barbados,Trinidad and Tobago,0,4,Friendly,Bridgetown,Barbados,False,1.0,991.914529799989,1014.6576051816872,991.4363359032515,1015.1357990784248
1996-06-13,Bulgaria,Romania,1,0,UEFA Euro,Newcastle,England,True,3.5,1003.9192040719397,1035.911614071046,1005.7764978130065,1034.0543203299792
1996-06-13,Switzerland,Netherlands,0,2,UEFA Euro,Birmingham,England,True,3.5,973.3886855755061,1077.9472665347892,971.9851504445822,1079.350801665713
1996-06-14,Algeria,Kenya,1,0,FIFA World Cup qualification,Algiers,Algeria,False,2.5,1038.886928295781,996.1126500611706,1040.0345628298417,994.9650155271099
1996-06-14,Czech Republic,Italy,2,1,UEFA Euro,Liverpool,England,True,3.5,1006.8790543836483,1131.6797219216255,1009.0402959894485,1129.5184803158254
1996-06-14,Iran,Oman,2,0,AFC Asian Cup qualification,Tehran,Iran,False,2.5,1058.8975200621694,975.1762321057275,1059.9484221443179,974.1253300235791
1996-06-14,Kazakhstan,Qatar,1,0,AFC Asian Cup qualification,Almaty,Kazakhstan,False,2.5,1001.5207519644373,999.8196977049596,1002.7666719558221,998.5737777135748
1996-06-14,Portugal,Turkey,1,0,UEFA Euro,Nottingham,England,True,3.5,1030.6457862253858,961.5669481906941,1032.1651728736192,960.0475615424607
1996-06-14,Sri Lanka,Nepal,3,1,AFC Asian Cup qualification,Tehran,Iran,True,2.5,968.3655467087491,970.8717101281665,969.6215577608823,969.6156990760333
1996-06-15,South Africa,Malawi,3,0,FIFA World Cup qualification,Johannesburg,South Africa,False,2.5,1014.8578921704337,998.6662556493357,1016.0690685979968,997.4550792217726
1996-06-15,France,Spain,1,1,UEFA Euro,Leeds,England,True,3.5,1057.6634974464794,1078.8643204164787,1057.7346492201596,1078.7931686427985
1996-06-15,Bolivia,Republic of Ireland,0,3,USA Cup,East Rutherford,United States,True,1.0,935.2334234087855,1002.5488233281095,934.797649721994,1002.9845970149009
1996-06-15,Dominican Republic,Trinidad and Tobago,1,4,FIFA World Cup qualification,Santo Domingo,Dominican Republic,False,2.5,996.7758411099898,1015.1357990784248,995.5698597398493,1016.3417804485653
1996-06-15,England,Scotland,2,0,UEFA Euro,London,England,False,3.5,1118.9096743103225,1044.477403641398,1120.4114211448116,1042.975656806909
1996-06-16,Zimbabwe,Madagascar,2,2,FIFA World Cup qualification,Harare,Zimbabwe,False,2.5,1011.1220778382097,1006.6807229159645,1011.1114253902231,1006.6913753639511
1996-06-16,Zambia,Sudan,3,0,FIFA World Cup qualification,Lusaka,Zambia,False,2.5,1054.9138770969364,997.6010075858502,1056.0269621905536,996.4879224922329
1996-06-16,United States,Mexico,2,2,USA Cup,Pasadena,United States,False,1.0,987.8685954434985,1077.276038922648,987.9535421333045,1077.191092232842
1996-06-16,Tunisia,Rwanda,2,0,FIFA World Cup qualification,Tunis,Tunisia,False,2.5,1010.6320157451037,995.485938429747,1011.8456977073563,994.2722564674943
1996-06-16,Sierra Leone,Burundi,0,1,FIFA World Cup qualification,Freetown,Sierra Leone,False,2.5,991.776550102547,996.9182510004819,990.5388822064224,998.1559188966065
1996-06-16,Russia,Germany,0,3,UEFA Euro,Manchester,England,True,3.5,1098.263661174426,1155.5475875977222,1096.7052460197249,1157.1060027524234
1996-06-16,Ivory Coast,Congo,1,1,FIFA World Cup qualification,Abidjan,Ivory Coast,False,2.5,1043.047389950776,987.3905572021699,1042.9144007913915,987.5235463615545
1996-06-16,Mozambique,Namibia,1,1,FIFA World Cup qualification,Maputo,Mozambique,False,2.5,982.7793258413632,990.4958937626122,982.7978328787555,990.47738672522
1996-06-16,Gabon,Eswatini,2,0,FIFA World Cup qualification,Libreville,Gabon,False,2.5,993.9188548896624,986.883535814289,995.1519815179388,985.6504091860126
1996-06-16,Croatia,Denmark,3,0,UEFA Euro,Sheffield,England,True,3.5,1015.3164500778041,1029.2378696748754,1017.1131862061546,1027.441133546525
1996-06-16,DR Congo,Mauritius,2,0,FIFA World Cup qualification,Kinshasa,Zaïre,False,2.5,1012.534317106977,980.537580881673,1013.7076683829449,979.3642296057051
1996-06-16,Burkina Faso,Mauritania,2,0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,2.5,981.1810762322147,967.6046771584062,982.39852024841,966.3872331422108
1996-06-16,Angola,Uganda,3,1,FIFA World Cup qualification,Luanda,Angola,False,2.5,995.695352584117,1003.9231405513572,996.9650855091692,1002.653407626305
1996-06-16,Senegal,Togo,1,1,FIFA World Cup qualification,Dakar,Senegal,False,2.5,1008.0876264408511,982.2424028000066,1008.0256867662496,982.3043424746081
1996-06-16,Guinea,Guinea-Bissau,3,1,FIFA World Cup qualification,Conakry,Guinea,False,2.5,1002.0925651891366,992.2906618874239,1003.31905783966,991.0641692369005
1996-06-17,Ghana,Tanzania,2,1,FIFA World Cup qualification,Kumasi,Ghana,False,2.5,1058.0740777280855,969.9359703600502,1059.1146688807708,968.8953792073648
1996-06-17,Oman,Nepal,2,1,AFC Asian Cup qualification,Muscat,Oman,False,2.5,974.1253300235791,969.6156990760333,975.3645138258379,968.3765152737744
1996-06-17,Sri Lanka,Iran,0,4,AFC Asian Cup qualification,Muscat,Oman,True,2.5,969.6215577608823,1059.9484221443179,968.5860654445908,1060.9839144606094
1996-06-18,Scotland,Switzerland,1,0,UEFA Euro,Birmingham,England,True,3.5,1042.975656806909,971.9851504445822,1044.4887387450813,970.4720685064099
1996-06-18,Romania,Spain,1,2,UEFA Euro,Leeds,England,True,3.5,1034.0543203299792,1078.7931686427985,1032.4541825896063,1080.3933063831714
1996-06-18,England,Netherlands,4,1,UEFA Euro,London,England,False,3.5,1120.4114211448116,1079.350801665713,1122.0238267780828,1077.7383960324419
1996-06-18,France,Bulgaria,3,1,UEFA Euro,Newcastle,England,True,3.5,1057.7346492201596,1005.7764978130065,1059.3107528240653,1004.2003942091009
1996-06-19,Croatia,Portugal,0,3,UEFA Euro,Nottingham,England,True,3.5,1017.1131862061546,1032.1651728736192,1015.4137157736315,1033.8646433061424
1996-06-19,Italy,Germany,0,0,UEFA Euro,Manchester,England,True,3.5,1129.5184803158254,1157.1060027524234,1129.6110310355189,1157.01345203273
1996-06-19,Nepal,Iran,0,4,AFC Asian Cup qualification,Muscat,Oman,True,2.5,968.3765152737744,1060.9839144606094,967.34632778043,1062.0141019539537
1996-06-19,Oman,Sri Lanka,10,0,AFC Asian Cup qualification,Muscat,Oman,False,2.5,975.3645138258379,968.5860654445908,976.5982564569724,967.3523228134562
1996-06-19,Russia,Czech Republic,3,3,UEFA Euro,Liverpool,England,True,3.5,1096.7052460197249,1009.0402959894485,1096.4136181092208,1009.3319238999526
1996-06-19,Turkey,Denmark,0,3,UEFA Euro,Sheffield,England,True,3.5,960.0475615424607,1027.441133546525,958.5226117993992,1028.9660832895865
1996-06-19,Uzbekistan,Tajikistan,5,0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False,2.5,1002.8889319997376,999.3205107269587,1004.1303731817972,998.0790695448991
1996-06-20,Peru,Armenia,4,0,Friendly,Lima,Peru,False,1.0,964.8852174240211,991.2084811007929,965.4104507834231,990.6832477413909
1996-06-20,Kuwait,Lebanon,0,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False,2.5,1036.7229626962085,997.0468241240328,1036.6279818725586,997.1418049476828
1996-06-21,Nepal,Sri Lanka,0,2,AFC Asian Cup qualification,Muscat,Oman,True,2.5,967.34632778043,967.3523228134562,966.0963421596734,968.6023084342128
1996-06-21,Oman,Iran,1,2,AFC Asian Cup qualification,Muscat,Oman,False,2.5,976.5982564569724,1062.0141019539537,975.551313637734,1063.0610447731922
1996-06-21,Syria,Kazakhstan,2,0,AFC Asian Cup qualification,Damascus,Syria,False,2.5,995.986182634966,1002.7666719558221,997.2524448982502,1001.5004096925378
1996-06-22,England,Spain,0,0,UEFA Euro,London,England,False,3.5,1122.0238267780828,1080.3933063831714,1121.884330714815,1080.5328024464393
1996-06-22,France,Netherlands,0,0,UEFA Euro,Liverpool,England,True,3.5,1059.3107528240653,1077.7383960324419,1059.3726059057224,1077.6765429507848
1996-06-22,Honduras,Venezuela,1,0,Friendly,San Pedro Sula,Honduras,False,1.0,1011.9988020095365,925.0519974603218,1012.4161497654108,924.6346497044475
1996-06-23,Trinidad and Tobago,Dominican Republic,8,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,2.5,1016.3417804485653,995.5698597398493,1017.5419848199147,994.3696553684999
1996-06-23,Liberia,Gambia,4,0,FIFA World Cup qualification,Accra,Ghana,True,2.5,978.0147152419033,985.1813378686613,979.2819034901637,983.914149620401
1996-06-23,Germany,Croatia,2,1,UEFA Euro,Manchester,England,True,3.5,1157.01345203273,1015.4137157736315,1158.299334192203,1014.1278336141582
1996-06-23,Saint Kitts and Nevis,Saint Vincent and the Grenadines,2,2,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,2.5,1000.8137047697218,998.9614196390652,1000.8092620341273,998.9658623746597
1996-06-23,Barbados,Jamaica,0,1,FIFA World Cup qualification,Bridgetown,Barbados,False,2.5,991.4363359032515,980.3463486440762,990.1597402932042,981.6229442541235
1996-06-23,Czech Republic,Portugal,1,0,UEFA Euro,Birmingham,England,True,3.5,1009.3319238999526,1033.8646433061424,1011.1642424205577,1032.0323247855374
1996-06-23,Cuba,Haiti,6,1,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,True,2.5,992.926727074844,1000.8844170608531,994.1958123190337,999.6153318166635
1996-06-25,Paraguay,Armenia,1,2,Friendly,Asunción,Paraguay,False,1.0,1007.6904901870931,990.6832477413909,1007.1741790507431,991.199558877741
1996-06-26,England,Germany,1,1,UEFA Euro,London,England,False,3.5,1121.884330714815,1158.299334192203,1122.0064113717194,1158.1772535352986
1996-06-26,France,Czech Republic,0,0,UEFA Euro,Manchester,England,True,3.5,1059.3726059057224,1011.1642424205577,1059.2111854320628,1011.3256628942173
1996-06-27,Myanmar,Singapore,0,4,AFC Asian Cup qualification,Bangkok,Thailand,True,2.5,1019.3886224606682,956.6095121500263,1017.9887692663851,958.0093653443093
1996-06-27,Thailand,Maldives,8,0,AFC Asian Cup qualification,Bangkok,Thailand,False,2.5,975.2132180995161,994.2278623406039,976.5088049940211,992.9322754460989
1996-06-28,China,New Zealand,2,0,Friendly,Beijing,China,False,1.0,1050.102556400371,1009.8995590260524,1050.5640615542789,1009.4380538721446
1996-06-28,Qatar,Syria,1,0,AFC Asian Cup qualification,Doha,Qatar,False,2.5,998.5737777135748,997.2524448982502,999.8206084690705,996.0056141427546
1996-06-29,Thailand,Myanmar,5,1,AFC Asian Cup qualification,Bangkok,Thailand,False,2.5,976.5088049940211,1017.9887692663851,977.858086212678,1016.6394880477283
1996-06-29,Maldives,Singapore,0,2,AFC Asian Cup qualification,Bangkok,Thailand,True,2.5,992.9322754460989,958.0093653443093,991.5986370871772,959.343003703231
1996-06-30,Czech Republic,Germany,1,2,UEFA Euro,London,England,True,3.5,1011.3256628942173,1158.1772535352986,1010.0561314650101,1159.446784964506
1996-06-30,Ecuador,Armenia,3,0,Friendly,Portoviejo,Ecuador,False,1.0,921.575878611555,991.199558877741,922.1422817194857,990.6331557698103
1996-06-30,Haiti,Cuba,1,1,FIFA World Cup qualification,Cap-Haïtien,Haiti,False,2.5,999.6153318166635,994.1958123190337,999.6023334260398,994.2088107096574
1996-06-30,Jamaica,Barbados,2,0,FIFA World Cup qualification,Kingston,Jamaica,False,2.5,981.6229442541235,990.1597402932042,982.8934181513861,988.8892663959416
1996-06-30,Saint Vincent and the Grenadines,Saint Kitts and Nevis,0,0,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,2.5,998.9658623746597,1000.8092620341273,998.9702837984872,1000.8048406102997
1996-07-01,Myanmar,Maldives,3,1,AFC Asian Cup qualification,Bangkok,Thailand,True,2.5,1016.6394880477283,991.5986370871772,1017.8294730905238,990.4086520443816
1996-07-01,Thailand,Singapore,1,1,AFC Asian Cup qualification,Bangkok,Thailand,False,2.5,977.858086212678,959.343003703231,977.8136959778586,959.3873939380504
1996-07-04,Maldives,Thailand,0,8,AFC Asian Cup qualification,Singapore,Singapore,True,2.5,990.4086520443816,977.8136959778586,989.1284485930868,979.0938994291535
1996-07-04,Singapore,Myanmar,2,2,AFC Asian Cup qualification,Singapore,Singapore,False,2.5,959.3873939380504,1017.8294730905238,959.5269841503632,1017.689882878211
1996-07-05,Qatar,Kazakhstan,3,0,AFC Asian Cup qualification,Doha,Qatar,False,2.5,999.8206084690705,1001.5004096925378,1001.0746375022596,1000.2463806593487
1996-07-06,Chile,Ecuador,4,1,FIFA World Cup qualification,Santiago,Chile,False,2.5,989.8190403088016,922.1422817194857,990.9076221747002,921.0536998535871
1996-07-06,Malawi,Tanzania,3,2,Friendly,Blantyre,Malawi,False,1.0,997.4550792217726,968.8953792073648,997.927706143257,968.4227522858805
1996-07-07,Peru,Argentina,0,0,FIFA World Cup qualification,Lima,Peru,False,2.5,965.4104507834231,1128.2592078514742,965.7888125110588,1127.8808461238386
1996-07-07,Estonia,Latvia,1,1,Baltic Cup,Narva,Estonia,False,1.0,952.0637611096037,987.6379142966081,952.0978384129729,987.6038369932388
1996-07-07,Singapore,Maldives,5,2,AFC Asian Cup qualification,Singapore,Singapore,False,2.5,959.5269841503632,989.1284485930868,960.8479077809942,987.8075249624558
1996-07-07,Myanmar,Thailand,1,7,AFC Asian Cup qualification,Singapore,Singapore,True,2.5,1017.689882878211,979.0938994291535,1016.3474782785858,980.4363040287787
1996-07-07,Bolivia,Venezuela,6,1,FIFA World Cup qualification,La Paz,Bolivia,False,2.5,934.797649721994,924.6346497044475,936.0232765903316,923.4090228361099
1996-07-07,Colombia,Uruguay,3,1,FIFA World Cup qualification,Barranquilla,Colombia,False,2.5,987.7765154579736,1069.1800429629704,989.2201913966246,1067.7363670243194
1996-07-08,Malawi,Tanzania,1,0,Friendly,Lilongwe,Malawi,False,1.0,997.927706143257,968.4227522858805,998.3994289871522,967.9510294419853
1996-07-08,Latvia,Lithuania,1,2,Baltic Cup,Narva,Estonia,True,1.0,987.6038369932388,981.7925375483933,987.0982618028654,982.2981127387667
1996-07-09,Myanmar,Maldives,4,1,AFC Asian Cup qualification,Singapore,Singapore,True,2.5,1016.3474782785858,987.8075249624558,1017.529092803413,986.6259104376285
1996-07-09,Estonia,Lithuania,1,1,Baltic Cup,Narva,Estonia,False,1.0,952.0978384129729,982.2981127387667,952.1267804826009,982.2691706691387
1996-07-09,Singapore,Thailand,2,2,AFC Asian Cup qualification,Singapore,Singapore,False,2.5,960.8479077809942,980.4363040287787,960.8948689486248,980.3893428611482
1996-07-10,Malawi,Tanzania,1,1,Friendly,Mzuzu,Malawi,False,1.0,998.3994289871522,967.9510294419853,998.370249667768,967.9802087613695
1996-07-12,Kazakhstan,Syria,0,1,AFC Asian Cup qualification,Almaty,Kazakhstan,False,2.5,1000.2463806593487,996.0056141427546,998.9862092945099,997.2657855075934
1996-07-17,China,Uruguay,1,1,Friendly,Beijing,China,False,1.0,1050.5640615542789,1067.7363670243194,1050.5805308836484,1067.7198976949499
1996-07-19,Syria,Qatar,3,1,AFC Asian Cup qualification,Damascus,Syria,False,2.5,997.2657855075934,1001.0746375022596,998.5249209760062,999.8155020338468
1996-07-21,Panama,Venezuela,0,2,Friendly,Panama City,Panama,False,1.0,969.996983830741,923.4090228361099,969.452405536514,923.9536011303369
1996-07-24,Honduras,Panama,1,1,Friendly,Tegucigalpa,Honduras,False,1.0,1012.4161497654108,969.452405536514,1012.3750230278156,969.4935322741092
1996-07-26,Paraguay,Bolivia,2,0,Friendly,Asunción,Paraguay,False,1.0,1007.1741790507431,936.0232765903316,1007.6063371169911,935.5911185240836
1996-07-28,Jamaica,Panama,0,0,Friendly,Kingston,Jamaica,False,1.0,982.8934181513861,969.4935322741092,982.8805649930825,969.5063854324127
1996-07-28,Honduras,Trinidad and Tobago,0,0,Friendly,Tegucigalpa,Honduras,False,1.0,1012.3750230278156,1017.5419848199147,1012.3799801025611,1017.5370277451691
1996-07-30,Panama,Trinidad and Tobago,1,0,Friendly,Panama City,Panama,False,1.0,969.5063854324127,1017.5370277451691,970.0523365056056,1016.9910766719762
1996-07-31,Belarus,Lithuania,2,2,Friendly,Minsk,Belarus,False,1.0,993.1784189196443,982.2691706691387,993.1679540012944,982.2796355874885
1996-08-04,Costa Rica,Honduras,1,1,Friendly,San José,Costa Rica,False,1.0,1036.3222880657704,1012.3799801025611,1036.2993337118783,1012.4029344564533
1996-08-04,Guatemala,Panama,1,0,Friendly,Guatemala City,Guatemala,False,1.0,998.6436033636171,970.0523365056056,999.1162000904119,969.5797397788108
1996-08-04,Vietnam,Taiwan,4,1,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False,2.5,992.1805135913705,970.105950804485,993.3775988170147,968.9088655788408
1996-08-05,South Korea,Guam,9,0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,True,2.5,1087.1438956009988,993.998276303077,1088.1728323068098,992.9693395972658
1996-08-07,Panama,Honduras,2,1,Friendly,Panama City,Panama,False,1.0,969.5797397788108,1012.4029344564533,970.1207325810391,1011.861941654225
1996-08-07,Vietnam,Guam,9,0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False,2.5,993.3775988170147,992.9693395972658,994.6266195968052,991.7203188174753
1996-08-08,South Korea,Taiwan,4,0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,True,2.5,1088.1728323068098,968.9088655788408,1089.1416657980044,967.9400320876463
1996-08-08,China,Paraguay,0,2,Friendly,Beijing,China,False,1.0,1050.5805308836484,1007.6063371169911,1050.039394188502,1008.1474738121374
1996-08-08,Benin,Mauritania,4,1,African Cup of Nations qualification,Cotonou,Benin,False,2.5,962.928001988349,966.3872331422108,964.1862989228415,965.1289362077183
1996-08-09,Jordan,Pakistan,4,0,AFC Asian Cup qualification,Amman,Jordan,False,2.5,987.7749774894121,966.3970783145161,988.9737307799959,965.1983250239323
1996-08-11,Botswana,Namibia,0,0,African Cup of Nations qualification,Gaborone,Botswana,False,2.5,977.2579112823415,990.47738672522,977.2896117410742,990.4456862664873
1996-08-11,Congo,Togo,0,0,African Cup of Nations qualification,Pointe-Noire,Congo,False,2.5,987.5235463615545,982.3043424746081,987.5110283831016,982.316860453061
1996-08-11,Honduras,Costa Rica,0,0,Friendly,Tegucigalpa,Honduras,False,1.0,1011.861941654225,1036.2993337118783,1011.8853699750692,1036.275905391034
1996-08-11,Iraq,Pakistan,3,0,AFC Asian Cup qualification,Amman,Jordan,True,2.5,1045.2105963226174,965.1983250239323,1046.2701785789848,964.138742767565
1996-08-11,Mauritius,Seychelles,1,0,African Cup of Nations qualification,Port Louis,Mauritius,False,2.5,979.3642296057051,990.467434441798,980.6408569040875,989.1908071434156
