year,date,round,home_team,away_team,home_score,away_score,home_penalty,away_penalty,home_elo,away_elo,home_form,away_form,home_comp_form,away_comp_form,result
2010,2010-06-19,Group stage,Netherlands,Japan,1,0,,,2024.0,1749.0,3.071,-0.0275,4.5957,0.6058,1
2010,2010-06-19,Group stage,Ghana,Australia,1,1,,,1700.0,1744.0,-2.4757,2.8312,-1.3024,2.1697,0
2010,2010-06-19,Group stage,Cameroon,Denmark,1,2,,,1768.0,1818.0,-2.6,-1.0113,-3.1534,0.7019,-1
2010,2010-06-20,Group stage,Slovakia,Paraguay,0,2,,,1628.0,1849.0,2.9724,-2.8038,3.593,0.0656,-1
2010,2010-06-20,Group stage,Italy,New Zealand,1,1,,,2008.0,1496.0,-3.1535,-3.3804,0.294,3.763,0
2010,2010-06-20,Group stage,Brazil,Ivory Coast,3,1,,,2010.0,1745.0,6.9318,-0.2586,7.131,-1.4578,1
2010,2010-06-21,Group stage,Portugal,North Korea,7,0,,,1827.0,1538.0,4.0111,-0.3601,0.3867,0.5883,1
2010,2010-06-21,Group stage,Chile,Switzerland,1,0,,,1803.0,1788.0,4.1674,2.0325,4.6707,0.7601,1
2010,2010-06-21,Group stage,Spain,Honduras,2,0,,,2098.0,1731.0,1.1362,-0.4165,2.2449,0.8475,1
2010,2010-06-22,Group stage,Mexico,Uruguay,0,1,,,1850.0,1808.0,0.5758,1.3587,3.5077,1.0759,-1
2010,2010-06-22,Group stage,France,South Africa,1,2,,,2004.0,1579.0,-0.5521,1.888,-4.2393,-0.986,-1
2010,2010-06-22,Group stage,Nigeria,South Korea,2,2,,,1735.0,1689.0,-1.0892,1.8546,-0.8686,3.8507,0
2010,2010-06-22,Group stage,Greece,Argentina,0,2,,,1769.0,1968.0,-2.0463,-1.716,-3.2855,-7.8355,-1
2010,2010-06-23,Group stage,Slovenia,England,0,1,,,1594.0,1975.0,3.8947,1.6968,4.4774,1.4481,-1
2010,2010-06-23,Group stage,United States,Algeria,1,0,,,1865.0,1399.0,-1.6833,8.9423,2.8344,11.2177,1
2010,2010-06-23,Group stage,Ghana,Germany,0,1,,,1700.0,1979.0,-2.4757,0.3763,-1.3024,2.129,-1
2010,2010-06-23,Group stage,Australia,Serbia,2,1,,,1744.0,1768.0,2.8312,5.1667,2.1697,4.9414,1
2010,2010-06-24,Group stage,Paraguay,New Zealand,0,0,,,1849.0,1496.0,-2.8038,-3.3804,0.0656,3.763,0
2010,2010-06-24,Group stage,Slovakia,Italy,3,2,,,1628.0,2008.0,2.9724,-3.1535,3.593,0.294,1
2010,2010-06-24,Group stage,Denmark,Japan,1,3,,,1818.0,1749.0,-1.0113,-0.0275,0.7019,0.6058,-1
2010,2010-06-24,Group stage,Cameroon,Netherlands,1,2,,,1768.0,2024.0,-2.6,3.071,-3.1534,4.5957,-1
2010,2010-06-25,Group stage,Portugal,Brazil,0,0,,,1827.0,2010.0,4.0111,6.9318,0.3867,7.131,0
2010,2010-06-25,Group stage,North Korea,Ivory Coast,0,3,,,1538.0,1745.0,-0.3601,-0.2586,0.5883,-1.4578,-1
2010,2010-06-25,Group stage,Chile,Spain,1,2,,,1803.0,2098.0,4.1674,1.1362,4.6707,2.2449,-1
2010,2010-06-25,Group stage,Switzerland,Honduras,0,0,,,1788.0,1731.0,2.0325,-0.4165,0.7601,0.8475,0
2010,2010-06-26,Round of 16,Uruguay,South Korea,2,1,,,1808.0,1689.0,1.3587,1.8546,1.0759,3.8507,1
2010,2010-06-26,Round of 16,United States,Ghana,1,2,,,1865.0,1700.0,-1.6833,-2.4757,2.8344,-1.3024,-1
2010,2010-06-27,Round of 16,Germany,England,4,1,,,1979.0,1975.0,0.3763,1.6968,2.129,1.4481,1
2010,2010-06-27,Round of 16,Argentina,Mexico,3,1,,,1968.0,1850.0,-1.716,0.5758,-7.8355,3.5077,1
2010,2010-06-28,Round of 16,Netherlands,Slovakia,2,1,,,2024.0,1628.0,3.071,2.9724,4.5957,3.593,1
2010,2010-06-28,Round of 16,Brazil,Chile,3,0,,,2010.0,1803.0,6.9318,4.1674,7.131,4.6707,1
2010,2010-06-29,Round of 16,Paraguay,Japan,0,0,5.0,3.0,1849.0,1749.0,-2.8038,-0.0275,0.0656,0.6058,0
2010,2010-06-29,Round of 16,Spain,Portugal,1,0,,,2098.0,1827.0,1.1362,4.0111,2.2449,0.3867,1
2010,2010-07-02,Quarter-finals,Netherlands,Brazil,2,1,,,2024.0,2010.0,3.071,6.9318,4.5957,7.131,1
2010,2010-07-02,Quarter-finals,Uruguay,Ghana,1,1,4.0,2.0,1808.0,1700.0,1.3587,-2.4757,1.0759,-1.3024,0
2010,2010-07-03,Quarter-finals,Argentina,Germany,0,4,,,1968.0,1979.0,-1.716,0.3763,-7.8355,2.129,-1
2010,2010-07-03,Quarter-finals,Paraguay,Spain,0,1,,,1849.0,2098.0,-2.8038,1.1362,0.0656,2.2449,-1
2010,2010-07-06,Semi-finals,Uruguay,Netherlands,2,3,,,1808.0,2024.0,1.3587,3.071,1.0759,4.5957,-1
2010,2010-07-07,Semi-finals,Germany,Spain,0,1,,,1979.0,2098.0,0.3763,1.1362,2.129,2.2449,-1
2010,2010-07-10,Third-place match,Uruguay,Germany,2,3,,,1808.0,1979.0,1.3587,0.3763,1.0759,2.129,-1
2010,2010-07-11,Final,Netherlands,Spain,0,1,,,2024.0,2098.0,3.071,1.1362,4.5957,2.2449,-1
2014,2014-06-12,Group stage,Brazil,Croatia,3,1,,,2132.0,1806.0,6.8655,-1.3221,1.8468,0.5334,1
2014,2014-06-13,Group stage,Mexico,Cameroon,1,0,,,1769.0,1656.0,0.0763,1.5882,-2.7515,0.0192,1
2014,2014-06-13,Group stage,Spain,Netherlands,1,5,,,2103.0,2003.0,0.445,0.6985,1.2781,-4.5944,-1
2014,2014-06-13,Group stage,Chile,Australia,3,1,,,1913.0,1729.0,3.9213,-0.8653,2.117,-0.7348,1
2014,2014-06-14,Group stage,Colombia,Greece,3,0,,,1933.0,1840.0,0.833,1.6665,1.2203,1.5077,1
2014,2014-06-14,Group stage,Uruguay,Costa Rica,1,3,,,1915.0,1734.0,1.766,-1.9521,-1.6117,1.265,-1
2014,2014-06-14,Group stage,England,Italy,1,2,,,1933.0,1932.0,0.1384,0.9715,1.6499,3.0529,-1
2014,2014-06-14,Group stage,Ivory Coast,Japan,2,1,,,1798.0,1770.0,-2.401,-0.1092,-0.0845,-2.0337,1
2014,2014-06-15,Group stage,Switzerland,Ecuador,2,1,,,1847.0,1836.0,1.9162,-1.6554,1.9855,0.9753,1
2014,2014-06-15,Group stage,France,Honduras,3,0,,,1901.0,1685.0,0.1487,2.8319,-0.2094,2.7138,1
2014,2014-06-15,Group stage,Argentina,Bosnia and Herzegovina,2,1,,,2037.0,1779.0,-0.427,3.0469,2.4023,4.2944,1
2014,2014-06-16,Group stage,Germany,Portugal,4,0,,,2086.0,1931.0,1.1787,3.5304,4.4915,4.3087,1
2014,2014-06-16,Group stage,Iran,Nigeria,0,0,,,1733.0,1720.0,3.2488,-0.9247,1.297,2.537,0
2014,2014-06-16,Group stage,Ghana,United States,1,2,,,1697.0,1847.0,1.5219,6.1081,0.7382,9.7053,-1
2014,2014-06-17,Group stage,Belgium,Algeria,2,1,,,1835.0,1583.0,4.4146,2.2672,5.2224,3.3696,1
2014,2014-06-17,Group stage,Brazil,Mexico,0,0,,,2132.0,1769.0,6.8655,0.0763,1.8468,-2.7515,0
2014,2014-06-17,Group stage,Russia,South Korea,1,1,,,1845.0,1687.0,-1.4334,-0.7428,0.026,1.0556,0
2014,2014-06-18,Group stage,Australia,Netherlands,2,3,,,1729.0,2003.0,-0.8653,0.6985,-0.7348,-4.5944,-1
2014,2014-06-18,Group stage,Spain,Chile,0,2,,,2103.0,1913.0,0.445,3.9213,1.2781,2.117,-1
2014,2014-06-18,Group stage,Cameroon,Croatia,0,4,,,1656.0,1806.0,1.5882,-1.3221,0.0192,0.5334,-1
2014,2014-06-19,Group stage,Colombia,Ivory Coast,2,1,,,1933.0,1798.0,0.833,-2.401,1.2203,-0.0845,1
2014,2014-06-19,Group stage,Uruguay,England,2,1,,,1915.0,1933.0,1.766,0.1384,-1.6117,1.6499,1
2014,2014-06-19,Group stage,Japan,Greece,0,0,,,1770.0,1840.0,-0.1092,1.6665,-2.0337,1.5077,0
2014,2014-06-20,Group stage,Italy,Costa Rica,0,1,,,1932.0,1734.0,0.9715,-1.9521,3.0529,1.265,-1
2014,2014-06-20,Group stage,Switzerland,France,2,5,,,1847.0,1901.0,1.9162,0.1487,1.9855,-0.2094,-1
2014,2014-06-20,Group stage,Honduras,Ecuador,1,2,,,1685.0,1836.0,2.8319,-1.6554,2.7138,0.9753,-1
2014,2014-06-21,Group stage,Argentina,Iran,1,0,,,2037.0,1733.0,-0.427,3.2488,2.4023,1.297,1
2014,2014-06-21,Group stage,Germany,Ghana,2,2,,,2086.0,1697.0,1.1787,1.5219,4.4915,0.7382,0
2014,2014-06-21,Group stage,Nigeria,Bosnia and Herzegovina,1,0,,,1720.0,1779.0,-0.9247,3.0469,2.537,4.2944,1
2014,2014-06-22,Group stage,Belgium,Russia,1,0,,,1835.0,1845.0,4.4146,-1.4334,5.2224,0.026,1
2014,2014-06-22,Group stage,South Korea,Algeria,2,4,,,1687.0,1583.0,-0.7428,2.2672,1.0556,3.3696,-1
2014,2014-06-22,Group stage,United States,Portugal,2,2,,,1847.0,1931.0,6.1081,3.5304,9.7053,4.3087,0
2014,2014-06-23,Group stage,Australia,Spain,0,3,,,1729.0,2103.0,-0.8653,0.445,-0.7348,1.2781,-1
2014,2014-06-23,Group stage,Netherlands,Chile,2,0,,,2003.0,1913.0,0.6985,3.9213,-4.5944,2.117,1
2014,2014-06-23,Group stage,Croatia,Mexico,1,3,,,1806.0,1769.0,-1.3221,0.0763,0.5334,-2.7515,-1
2014,2014-06-23,Group stage,Cameroon,Brazil,1,4,,,1656.0,2132.0,1.5882,6.8655,0.0192,1.8468,-1
2014,2014-06-24,Group stage,Costa Rica,England,0,0,,,1734.0,1933.0,-1.9521,0.1384,1.265,1.6499,0
2014,2014-06-24,Group stage,Italy,Uruguay,0,1,,,1932.0,1915.0,0.9715,1.766,3.0529,-1.6117,-1
2014,2014-06-24,Group stage,Japan,Colombia,1,4,,,1770.0,1933.0,-0.1092,0.833,-2.0337,1.2203,-1
2014,2014-06-24,Group stage,Greece,Ivory Coast,2,1,,,1840.0,1798.0,1.6665,-2.401,1.5077,-0.0845,1
2014,2014-06-25,Group stage,Bosnia and Herzegovina,Iran,3,1,,,1779.0,1733.0,3.0469,3.2488,4.2944,1.297,1
2014,2014-06-25,Group stage,Nigeria,Argentina,2,3,,,1720.0,2037.0,-0.9247,-0.427,2.537,2.4023,-1
2014,2014-06-25,Group stage,Honduras,Switzerland,0,3,,,1685.0,1847.0,2.8319,1.9162,2.7138,1.9855,-1
2014,2014-06-25,Group stage,Ecuador,France,0,0,,,1836.0,1901.0,-1.6554,0.1487,0.9753,-0.2094,0
2014,2014-06-26,Group stage,United States,Germany,0,1,,,1847.0,2086.0,6.1081,1.1787,9.7053,4.4915,-1
2014,2014-06-26,Group stage,Portugal,Ghana,2,1,,,1931.0,1697.0,3.5304,1.5219,4.3087,0.7382,1
2014,2014-06-26,Group stage,South Korea,Belgium,0,1,,,1687.0,1835.0,-0.7428,4.4146,1.0556,5.2224,-1
2014,2014-06-26,Group stage,Algeria,Russia,1,1,,,1583.0,1845.0,2.2672,-1.4334,3.3696,0.026,0
2014,2014-06-28,Round of 16,Brazil,Chile,1,1,3.0,2.0,2132.0,1913.0,6.8655,3.9213,1.8468,2.117,0
2014,2014-06-28,Round of 16,Colombia,Uruguay,2,0,,,1933.0,1915.0,0.833,1.766,1.2203,-1.6117,1
2014,2014-06-29,Round of 16,Netherlands,Mexico,2,1,,,2003.0,1769.0,0.6985,0.0763,-4.5944,-2.7515,1
2014,2014-06-29,Round of 16,Costa Rica,Greece,1,1,5.0,3.0,1734.0,1840.0,-1.9521,1.6665,1.265,1.5077,0
2014,2014-06-30,Round of 16,France,Nigeria,2,0,,,1901.0,1720.0,0.1487,-0.9247,-0.2094,2.537,1
2014,2014-06-30,Round of 16,Germany,Algeria,2,1,,,2086.0,1583.0,1.1787,2.2672,4.4915,3.3696,1
2014,2014-07-01,Round of 16,Argentina,Switzerland,1,0,,,2037.0,1847.0,-0.427,1.9162,2.4023,1.9855,1
2014,2014-07-01,Round of 16,Belgium,United States,2,1,,,1835.0,1847.0,4.4146,6.1081,5.2224,9.7053,1
2014,2014-07-04,Quarter-finals,France,Germany,0,1,,,1901.0,2086.0,0.1487,1.1787,-0.2094,4.4915,-1
2014,2014-07-04,Quarter-finals,Brazil,Colombia,2,1,,,2132.0,1933.0,6.8655,0.833,1.8468,1.2203,1
2014,2014-07-05,Quarter-finals,Argentina,Belgium,1,0,,,2037.0,1835.0,-0.427,4.4146,2.4023,5.2224,1
2014,2014-07-05,Quarter-finals,Netherlands,Costa Rica,0,0,4.0,3.0,2003.0,1734.0,0.6985,-1.9521,-4.5944,1.265,0
2014,2014-07-08,Semi-finals,Brazil,Germany,1,7,,,2132.0,2086.0,6.8655,1.1787,1.8468,4.4915,-1
2014,2014-07-09,Semi-finals,Netherlands,Argentina,0,0,2.0,4.0,2003.0,2037.0,0.6985,-0.427,-4.5944,2.4023,0
2014,2014-07-12,Third-place match,Brazil,Netherlands,0,3,,,2132.0,2003.0,6.8655,0.6985,1.8468,-4.5944,-1
2014,2014-07-13,Final,Germany,Argentina,1,0,,,2086.0,2037.0,1.1787,-0.427,4.4915,2.4023,1
2018,2018-06-14,Group stage,Russia,Saudi Arabia,5,0,,,1684.0,1565.0,-0.7086,-1.4372,-2.9907,4.1879,1
2018,2018-06-15,Group stage,Egypt,Uruguay,0,1,,,1641.0,1876.0,-3.0981,-1.2899,5.0619,-2.7375,-1
2018,2018-06-15,Group stage,Morocco,Iran,0,1,,,1709.0,1796.0,1.6275,1.8871,-1.2027,3.7046,-1
2018,2018-06-15,Group stage,Portugal,Spain,3,3,,,2000.0,2048.0,3.3597,3.0604,3.0399,0.312,0
2018,2018-06-16,Group stage,France,Australia,2,1,,,1994.0,1734.0,-0.2476,1.1653,2.5798,0.2423,1
2018,2018-06-16,Group stage,Argentina,Iceland,1,1,,,1983.0,1787.0,-0.648,0.9872,-1.1062,6.2404,0
2018,2018-06-16,Group stage,Peru,Denmark,0,1,,,1906.0,1841.0,4.2273,3.3788,3.1643,0.8599,-1
2018,2018-06-16,Group stage,Croatia,Nigeria,2,0,,,1853.0,1698.0,-1.1956,-0.4653,1.5793,-1.966,1
2018,2018-06-17,Group stage,Costa Rica,Serbia,0,1,,,1743.0,1770.0,-1.7759,0.4854,-0.5411,1.0696,-1
2018,2018-06-17,Group stage,Germany,Mexico,0,1,,,2091.0,1858.0,3.0133,-1.7493,5.8165,-2.9097,-1
2018,2018-06-17,Group stage,Brazil,Switzerland,1,1,,,2130.0,1878.0,1.879,2.5653,1.9437,3.07,0
2018,2018-06-18,Group stage,Sweden,South Korea,1,0,,,1795.0,1732.0,1.5945,-0.7657,0.0589,-0.272,1
2018,2018-06-18,Group stage,Belgium,Panama,3,0,,,1929.0,1661.0,3.263,-0.6106,2.1681,1.6352,1
2018,2018-06-18,Group stage,Tunisia,England,1,2,,,1653.0,1940.0,3.4822,2.2086,4.0593,0.235,-1
2018,2018-06-19,Group stage,Colombia,Japan,1,2,,,1927.0,1693.0,-1.4679,-1.5661,-1.3873,3.644,-1
2018,2018-06-19,Group stage,Poland,Senegal,1,2,,,1830.0,1742.0,2.8919,1.727,8.1639,5.9575,-1
2018,2018-06-19,Group stage,Russia,Egypt,3,1,,,1684.0,1641.0,-0.7086,-3.0981,-2.9907,5.0619,1
2018,2018-06-20,Group stage,Portugal,Morocco,1,0,,,2000.0,1709.0,3.3597,1.6275,3.0399,-1.2027,1
2018,2018-06-20,Group stage,Uruguay,Saudi Arabia,1,0,,,1876.0,1565.0,-1.2899,-1.4372,-2.7375,4.1879,1
2018,2018-06-20,Group stage,Iran,Spain,0,1,,,1796.0,2048.0,1.8871,3.0604,3.7046,0.312,-1
2018,2018-06-21,Group stage,Denmark,Australia,1,1,,,1841.0,1734.0,3.3788,1.1653,0.8599,0.2423,0
2018,2018-06-21,Group stage,France,Peru,1,0,,,1994.0,1906.0,-0.2476,4.2273,2.5798,3.1643,1
2018,2018-06-21,Group stage,Argentina,Croatia,0,3,,,1983.0,1853.0,-0.648,-1.1956,-1.1062,1.5793,-1
2018,2018-06-22,Group stage,Brazil,Costa Rica,2,0,,,2130.0,1743.0,1.879,-1.7759,1.9437,-0.5411,1
2018,2018-06-22,Group stage,Nigeria,Iceland,2,0,,,1698.0,1787.0,-0.4653,0.9872,-1.966,6.2404,1
2018,2018-06-22,Group stage,Serbia,Switzerland,1,2,,,1770.0,1878.0,0.4854,2.5653,1.0696,3.07,-1
2018,2018-06-23,Group stage,Belgium,Tunisia,5,2,,,1929.0,1653.0,3.263,3.4822,2.1681,4.0593,1
2018,2018-06-23,Group stage,South Korea,Mexico,1,2,,,1732.0,1858.0,-0.7657,-1.7493,-0.272,-2.9097,-1
2018,2018-06-23,Group stage,Germany,Sweden,2,1,,,2091.0,1795.0,3.0133,1.5945,5.8165,0.0589,1
2018,2018-06-24,Group stage,England,Panama,6,1,,,1940.0,1661.0,2.2086,-0.6106,0.235,1.6352,1
2018,2018-06-24,Group stage,Japan,Senegal,2,2,,,1693.0,1742.0,-1.5661,1.727,3.644,5.9575,0
2018,2018-06-24,Group stage,Poland,Colombia,0,3,,,1830.0,1927.0,2.8919,-1.4679,8.1639,-1.3873,-1
2018,2018-06-25,Group stage,Saudi Arabia,Egypt,2,1,,,1565.0,1641.0,-1.4372,-3.0981,4.1879,5.0619,1
2018,2018-06-25,Group stage,Uruguay,Russia,3,0,,,1876.0,1684.0,-1.2899,-0.7086,-2.7375,-2.9907,1
2018,2018-06-25,Group stage,Spain,Morocco,2,2,,,2048.0,1709.0,3.0604,1.6275,0.312,-1.2027,0
2018,2018-06-25,Group stage,Iran,Portugal,1,1,,,1796.0,2000.0,1.8871,3.3597,3.7046,3.0399,0
2018,2018-06-26,Group stage,Australia,Peru,0,2,,,1734.0,1906.0,1.1653,4.2273,0.2423,3.1643,-1
2018,2018-06-26,Group stage,Denmark,France,0,0,,,1841.0,1994.0,3.3788,-0.2476,0.8599,2.5798,0
2018,2018-06-26,Group stage,Iceland,Croatia,1,2,,,1787.0,1853.0,0.9872,-1.1956,6.2404,1.5793,-1
2018,2018-06-26,Group stage,Nigeria,Argentina,1,2,,,1698.0,1983.0,-0.4653,-0.648,-1.966,-1.1062,-1
2018,2018-06-27,Group stage,South Korea,Germany,2,0,,,1732.0,2091.0,-0.7657,3.0133,-0.272,5.8165,1
2018,2018-06-27,Group stage,Mexico,Sweden,0,3,,,1858.0,1795.0,-1.7493,1.5945,-2.9097,0.0589,-1
2018,2018-06-27,Group stage,Switzerland,Costa Rica,2,2,,,1878.0,1743.0,2.5653,-1.7759,3.07,-0.5411,0
2018,2018-06-27,Group stage,Serbia,Brazil,0,2,,,1770.0,2130.0,0.4854,1.879,1.0696,1.9437,-1
2018,2018-06-28,Group stage,Japan,Poland,0,1,,,1693.0,1830.0,-1.5661,2.8919,3.644,8.1639,-1
2018,2018-06-28,Group stage,Senegal,Colombia,0,1,,,1742.0,1927.0,1.727,-1.4679,5.9575,-1.3873,-1
2018,2018-06-28,Group stage,England,Belgium,0,1,,,1940.0,1929.0,2.2086,3.263,0.235,2.1681,-1
2018,2018-06-28,Group stage,Panama,Tunisia,1,2,,,1661.0,1653.0,-0.6106,3.4822,1.6352,4.0593,-1
2018,2018-06-30,Round of 16,France,Argentina,4,3,,,1994.0,1983.0,-0.2476,-0.648,2.5798,-1.1062,1
2018,2018-06-30,Round of 16,Uruguay,Portugal,2,1,,,1876.0,2000.0,-1.2899,3.3597,-2.7375,3.0399,1
2018,2018-07-01,Round of 16,Spain,Russia,1,1,3.0,4.0,2048.0,1684.0,3.0604,-0.7086,0.312,-2.9907,0
2018,2018-07-01,Round of 16,Croatia,Denmark,1,1,3.0,2.0,1853.0,1841.0,-1.1956,3.3788,1.5793,0.8599,0
2018,2018-07-02,Round of 16,Brazil,Mexico,2,0,,,2130.0,1858.0,1.879,-1.7493,1.9437,-2.9097,1
2018,2018-07-02,Round of 16,Belgium,Japan,3,2,,,1929.0,1693.0,3.263,-1.5661,2.1681,3.644,1
2018,2018-07-03,Round of 16,Sweden,Switzerland,1,0,,,1795.0,1878.0,1.5945,2.5653,0.0589,3.07,1
2018,2018-07-03,Round of 16,Colombia,England,1,1,3.0,4.0,1927.0,1940.0,-1.4679,2.2086,-1.3873,0.235,0
2018,2018-07-06,Quarter-finals,Uruguay,France,0,2,,,1876.0,1994.0,-1.2899,-0.2476,-2.7375,2.5798,-1
2018,2018-07-06,Quarter-finals,Brazil,Belgium,1,2,,,2130.0,1929.0,1.879,3.263,1.9437,2.1681,-1
2018,2018-07-07,Quarter-finals,Sweden,England,0,2,,,1795.0,1940.0,1.5945,2.2086,0.0589,0.235,-1
2018,2018-07-07,Quarter-finals,Russia,Croatia,2,2,3.0,4.0,1684.0,1853.0,-0.7086,-1.1956,-2.9907,1.5793,0
2018,2018-07-10,Semi-finals,France,Belgium,1,0,,,1994.0,1929.0,-0.2476,3.263,2.5798,2.1681,1
2018,2018-07-11,Semi-finals,Croatia,England,2,1,,,1853.0,1940.0,-1.1956,2.2086,1.5793,0.235,1
2018,2018-07-14,Third-place match,Belgium,England,2,0,,,1929.0,1940.0,3.263,2.2086,2.1681,0.235,1
2018,2018-07-15,Final,France,Croatia,4,2,,,1994.0,1853.0,-0.2476,-1.1956,2.5798,1.5793,1
